"video","utt.num","utt","objects.present","objects.referred","mom.eyes","mom.hands","mom.point","kid.eyes","kid.hands"
"A40",1,"oh my word","dog pig",,"child","child",,"dog pig",
"A40",2,"whats this","dog pig","dog","child","child dog",,"dog",
"A40",3,"whats this","dog pig","dog","child","child dog",,"dog",
"A40",4,"whats this","dog pig","dog","child","child dog",,"dog",
"A40",5,"is this a doggie","dog pig","dog","child","child dog",,"dog","dog"
"A40",6,"is this a doggie","dog pig","dog","child","child dog",,"dog","dog"
"A40",7,"what does the doggie say","dog pig","dog","child","child dog",,"dog","dog"
"A40",8,"you were gonna eat the doggie up","dog pig","dog","child","child dog",,"dog","dog"
"A40",9,"boo woo","dog pig",,"child","child dog",,,"dog"
"A40",10,"where","dog pig",,"child","child dog",,,"dog"
"A40",11,"zeke","dog pig",,"child","child dog",,,"dog"
"A40",12,"zeke","dog pig",,"child","child dog",,,"dog"
"A40",13,"wheres the doggie","dog pig","dog","child","child dog",,,"dog"
"A40",14,"wheres the doggie","dog pig","dog","child","child dog",,,
"A40",15,"boo woo woo woo","dog pig",,"child","child dog",,"dog",
"A40",16,"woof","dog pig",,"child","child dog",,"dog",
"A40",17,"woof","dog pig",,"child","child dog",,"dog",
"A40",18,"woof woof","dog pig",,"child","child dog",,"dog","dog"
"A40",19,"oh yes thats the doggie","dog pig","dog","child","child dog",,"dog","dog"
"A40",20,"thats the doggie","dog pig","dog","child","child dog",,"dog","dog"
"A40",21,"whats this","dog pig","pig","pig","pig",,"dog","dog"
"A40",22,"whats this","dog pig","pig","child","pig",,"dog","dog"
"A40",23,"look","dog pig",,"child","pig",,"pig","dog"
"A40",24,"whats this","dog pig","pig","child","pig",,"pig",
"A40",25,"is that a pig","dog pig","pig","child","pig",,"pig",
"A40",26,"is that a pig","dog pig","pig","child","pig",,"pig",
"A40",27,"what does the pig say","dog pig","pig","child","pig",,"pig",
"A40",28,"does the pig real well doesnt he","dog pig","pig","child","pig",,"dog",
"A40",29,"does adam say","dog pig",,"child","pig",,"pig",
"A40",30,"is that what adam says","dog pig",,"child","pig",,,"pig"
"A40",31,"yes thats a pig","dog pig","pig","child","pig",,,"pig"
"A40",32,"you just want to eat him up","dog pig","pig","child","pig",,,"pig"
"A40",33,"where","dog pig",,"child","pig",,,"pig"
"A40",34,"oh look","dog pig",,"pig","pig",,,"pig"
"A40",35,"look","dog pig",,"pig","pig",,,"pig"
"A40",36,"look","dog pig",,"child","pig",,"pig",
"A40",37,"heres the piggy","dog pig","pig","child","pig",,"pig",
"A40",38,"what does the piggy do","dog pig","pig","child","pig",,"pig",
"A40",39,"oh","dog pig",,"child","pig",,"pig",
"A40",40,"oh my goodness","dog pig",,"child","pig",,"pig",
"A40",41,"oh my goodness","dog pig",,"child","pig",,"pig",
"A40",42,"is he gonna get your nose","dog pig","pig","child","pig",,"pig",
"A40",43,"yes","dog pig",,"child","pig",,"pig",
"A40",44,"is he gonna get your nose","dog pig","pig","child","pig",,"pig",
"A40",45,"wheres your nose","dog pig",,"child","pig",,"pig",
"A40",46,"yes","dog pig",,"child","pig",,"pig",
"A40",47,"hi","dog pig",,"child","pig",,,"pig"
"A40",48,"i feel like  i feel like im in a camera studio","dog pig",,"child","pig",,"pig","pig"
"A40",49,"yes","dog pig",,"child","child pig",,,
"A40",50,"hello","dog pig",,"child","child pig",,,
"A40",51,"look","dog pig",,"child","child pig",,,
"A40",52,"look","dog pig",,"child","child pig",,"pig",
"A40",53,"this is what they do to make you smile","dog pig",,"child","child pig",,"pig",
"A40",54,"come on smile","dog pig",,"child","child pig",,"pig",
"A40",55,"smile","dog pig",,"child","child pig",,"pig",
"A40",56,"which one do you like","dog pig","dog pig","pig","child pig",,,
"A40",57,"which one do you want","dog pig","dog pig","pig","child pig",,,
"A40",58,"which one are you gonna eat up","dog pig","dog pig","child","child dog",,"pig",
"A40",59,"which one are you gonna eat up","dog pig","dog pig","child","child dog",,"pig",
"A40",60,"which one are you gonna eat","dog pig","dog pig","child",,,"pig",
"A40",61,"which one do you want","dog pig","dog pig","child",,,"pig",
"A40",62,"look","dog pig",,"child","child",,"pig",
"A40",63,"which one do you want","dog pig","dog pig","child","child",,"pig",
"A40",64,"do you want the pig","dog pig","pig","pig","child pig",,"pig",
"A40",65,"do you want the pig or do you want the dog","dog pig","dog pig","dog","child dog",,"pig","pig"
"A40",66,"do you want the dog","dog pig","dog","child","child dog",,"dog",
"A40",67,"gonna get you","dog pig",,"child","child dog",,,
"A40",68,"is he gonna get you","dog pig","dog","child","child dog",,,
"A40",69,"gonna tickle you","dog pig",,"child","child dog",,"dog",
"A40",70,"is he gonna tickle you","dog pig","dog","child","child dog",,"pig",
"A40",71,"is he gonna tickle you","dog pig","dog","child","child dog",,,
"A40",72,"yes its so much","dog pig",,"child","child dog",,,
"A40",73,"here it goes","dog pig","dog","child","dog",,"dog",
"A40",74,"here it comes","dog pig","dog","child","dog",,"dog",
"A40",75,"here he comes","dog pig","dog","child","child dog",,,
"A40",76,"here he comes","dog pig","dog","child","child dog",,"pig",
"A40",77,"here he comes","dog pig","dog","child","child dog",,,
"A40",78,"boo","dog pig",,"child","child dog",,,
"A40",79,"he got you","dog pig","dog","child","child dog",,,
"A40",80,"he got you","dog pig","dog","child","child dog",,,
"A40",81,"yes he got you","dog pig","dog","child","child dog",,,
"A40",82,"he got you","dog pig","dog","child","child dog",,,
"A40",83,"does the","dog pig",,"child","child dog",,,
"A40",84,"what does the doggie say","dog pig","dog","child","child dog",,,
"A40",85,"woof","dog pig",,"child","child dog",,,
"A40",86,"woof","dog pig",,"child","child dog",,,"dog"
"A40",87,"boo woo woo woo","dog pig",,"child","child dog",,,"dog"
"A40",88,"woof","dog pig",,"child","child dog",,,"dog"
"A40",89,"do we like to watch our dog outside","dog pig","dog","child","child dog",,,"dog"
"A40",90,"yeah","dog pig",,"child","child dog",,,
"A40",91,"yes","dog pig",,"child","child dog",,,"dog"
"A40",92,"we have a neighbors dog","dog pig","dog","child","child dog",,,
"A40",93,"yes","dog pig",,"child","child dog",,,
"A40",94,"and he comes over and he goes woof woof","dog pig","dog","child","child dog",,,
"A40",95,"oh youre tired of playing with the dog","dog pig","dog","child","child dog",,,
"A40",96,"no more dog","dog pig","dog","child","child",,"dog",
"A40",97,"you want to grab him","dog pig","dog","dog","child",,"dog",
"A40",98,"do you want to grab him","dog pig","dog","dog","child",,"dog",
"A40",99,"wheres the pig","dog pig","pig","pig",,,"pig",
"A40",100,"wheres the doggie","dog pig","dog","dog","dog",,,
"A40",101,"wheres the doggie","dog pig","dog","child",,,,
"A40",102,"wheres the pig","dog pig","pig","child",,,,
"A40",103,"look over here","dog pig",,"dog","dog",,"dog",
"A40",104,"hes got a funny ear","dog pig","dog","dog","dog",,"dog",
"A40",105,"hello","dog pig",,"child","dog",,"dog",
"A40",106,"hello","dog pig",,"child","dog",,"dog",
"A40",107,"hi zeeky","dog pig",,"child","dog",,,
"A40",108,"hi zeke","dog pig",,"child","dog",,"dog",
"A40",109,"hi zeke","dog pig",,"child","dog",,,
"A40",110,"hi zeke","dog pig",,"child",,,,
"A40",111,"hello im your dog","dog pig","dog","child","dog",,,
"A40",112,"im your dog","dog pig","dog","child","dog",,,
"A40",113,"im gonna eat you up","dog pig",,"child","dog",,,
"A40",114,"wheres my happy boy","dog pig",,"child","dog",,,
"A40",115,"oh wheres my happy boy","dog pig",,"child","child",,,
"A40",116,"wheres my happy boy huh","dog pig",,"child","child",,"dog",
"A40",117,"wheres my happy boy","dog pig",,"child","child",,"dog",
"A40",118,"is he gonna eat you up","dog pig","dog","dog","child dog",,"dog",
"A40",119,"woof","dog pig",,"child","child dog",,"dog",
"A40",120,"woof woof woof woof woof","dog pig",,"child","child dog",,,
"A40",121,"woof","dog pig",,"child","child dog",,,
"A40",122,"woof woof woof woof","dog pig",,"child","child dog",,,
"A40",123,"what about the pig","dog pig","pig","pig","child pig",,"pig",
"A40",124,"shall we do the pig again","dog pig","pig","pig","child pig",,"pig",
"A40",125,"its such a big pig","dog pig","pig","pig","child pig",,,
"A40",126,"oh","dog pig",,"pig","child pig",,,
"A40",127,"its such a big pig","dog pig","pig","child","child pig",,,
"A40",128,"wheres the pig","dog pig","pig","child","child pig",,,
"A40",129,"does he have a soft nose","dog pig","pig","child","child pig",,,
"A40",130,"soft","dog pig",,"pig","child pig",,,
"A40",131,"soft","dog pig",,"child","child pig",,,
"A40",132,"soft","dog pig",,"child","child pig",,,
"A40",133,"yes so soft","dog pig",,"child","child pig",,,
"A40",134,"look","dog pig",,"child","child",,,
"A40",135,"oh","dog pig",,"child","child",,,
"A40",136,"oh","dog pig",,"child","child",,,
"A40",137,"look at him","dog pig",,"child","child",,,
"A40",138,"look at him","dog pig",,"child","child",,,
"A40",139,"such a big boy you are","dog pig",,"child","child",,,
"A40",140,"such a big boy","dog pig",,"child","child",,,
"A40",141,"where are you","dog pig",,"child","child",,,
"A40",142,"big boy","dog pig",,"child","child",,,
"A40",143,"such a big boy","dog pig",,"child","child",,,
"A40",144,"can you see the doggie","dog pig","dog","child","child",,,
"A40",145,"touch the doggie","dog pig","dog","child","child",,,
"A40",146,"wheres the doggie","dog pig","dog","child","child",,"dog",
"A40",147,"woof","dog pig",,"child","child",,,
"A40",148,"wheres the doggie","dog pig","dog","child","child",,,
"A40",149,"can you see the doggie","dog pig","dog","child","child",,,
"A40",150,"wheres the doggie","dog pig","dog","child","child",,"dog",
"A40",151,"there he is","dog pig","dog","child","child",,,
"A40",152,"there he is","dog pig","dog","child","child",,"dog",
"A40",153,"im gonna get you","dog pig",,"child","child",,,
"A40",154,"gonna get you","dog pig",,"child","child",,"pig",
"A40",155,"im gonna get you","dog pig",,"child","child",,"pig",
"A40",156,"im gonna get you","dog pig",,"child","child",,"dog",
"A40",157,"oooh","dog pig",,"child","child",,"dog",
"A40",158,"say here i come dog","dog pig","dog","child","child",,"dog",
"A40",159,"here i come doggie","dog pig","dog","child","child",,"dog",
"A40",160,"oh","dog pig",,"child","child",,"dog",
"A40",161,"theres a pig","dog pig","pig","child","child",,,
"A40",162,"wheres the pig","dog pig","pig","child","child",,,
"A40",163,"what does the pig say","dog pig","pig","child","child",,,
"A40",164,"oink oink","dog pig",,"child","child",,"dog",
"A40",165,"wheres the pig","dog pig","pig","child","child",,"pig",
"A40",166,"oink oink","dog pig",,"child","child",,"pig",
"A40",167,"oink oink","dog pig",,"child","child",,"pig",
"A40",168,"there he is","dog pig","pig","pig","child",,"pig",
"A40",169,"theres the pig","dog pig","pig","pig","child",,"pig",
"A40",170,"oh lets see","dog pig",,"pig","child pig",,"pig",
"A40",171,"to to to to","dog pig",,"pig","child pig",,"pig",
"A40",172,"to to to to","dog pig",,"child","child pig",,"pig",
"A40",173,"to to to to to to to to to to to","dog pig",,"child","child pig",,,
"A40",174,"i got you","dog pig",,"pig","child pig",,"pig",
"A40",175,"oink oink","dog pig",,"pig","child pig",,"pig",
"A40",176,"oink oink oink","dog pig",,"pig","child pig",,"pig",
"A40",177,"oh woo goo goo goo","dog pig",,"pig","child pig",,"pig",
"A40",178,"tst oh come on","dog pig",,"child","child",,"pig",
"A40",179,"wheres my happy boy","dog pig",,"pig","child",,"pig",
"A40",180,"wheres my happy boy","dog pig",,"child","child",,"pig",
"A40",181,"here comes the doggie","dog pig","dog","dog","child dog",,"dog",
"A40",182,"im gonna get you","dog pig",,"dog","child dog",,"dog",
"A40",183,"im gonna get you","dog pig",,"child","child dog",,"dog",
"A40",184,"im gonna get you","dog pig",,"dog","child dog",,"dog",
"A40",185,"boo boo boo boo","dog pig",,"child","child dog",,"dog",
"A40",186,"got you","dog pig",,"child","child dog",,"dog",
"A40",187,"got you","dog pig",,"child","child dog",,,
"A40",188,"here he comes","dog pig","dog","dog","child dog",,"dog",
"A40",189,"hes gonna get your toes","dog pig","dog","child","child dog",,"dog",
"A40",190,"hes gonna get your toes","dog pig","dog","child","child dog",,"dog",
"A40",191,"here he goes","dog pig","dog","child","child dog",,"dog",
"A40",192,"im gonna eat your toes up","dog pig",,"child","child dog",,"dog",
"A40",193,"im gonna get you","dog pig",,"dog","child dog",,"dog",
"A40",194,"im gonna get you","dog pig",,"child","child dog",,"dog",
"A40",195,"dee dee dee dee dee dee","dog pig",,"child","child dog",,,
"A40",196,"im gonna tickle you","dog pig",,"child","child dog",,,
"A40",197,"yes tickle you","dog pig",,"child","child dog",,"dog",
"A40",198,"he got you","dog pig","dog","child","child",,"dog",
"A40",199,"wheres my tickler","dog pig",,"dog","child dog",,"dog",
"A40",200,"oh","dog pig",,"child","child",,,
"A40",201,"oh","dog pig",,"child","child",,,
"A40",202,"wheres the pig","dog pig","pig","child","child",,,
"A40",203,"wheres the pig","dog pig","pig","child","child",,,
"A40",204,"you dont care about the pig","dog pig","pig","child","child",,,
"A40",205,"you dont care about the oink oink","dog pig","pig","child","child",,,
"A40",206,"huh","dog pig",,"child","child",,,
"A40",207,"wheres the piggy","dog pig","pig","child","child",,"pig",
"A40",208,"wheres the piggy","dog pig","pig","child","child",,"pig",
"A40",209,"here it comes","dog pig","pig","child","child",,"pig",
"A40",210,"look","dog pig",,"child","child",,"pig",
"A40",211,"there he is","dog pig","pig","child","child",,"pig",
"A40",212,"aaaah","car truck",,"car truck","child",,"car truck",
"A40",213,"lets see","car truck",,"car truck","child",,"car truck",
"A40",214,"im not sure","car truck",,"child","child",,"truck",
"A40",215,"im not sure","car truck",,"car truck","child",,"truck",
"A40",216,"wha what are you gonna like","car truck",,"child","child",,,
"A40",217,"what are you gonna like","car truck",,"truck","child",,"truck",
"A40",218,"do you want the car","car truck","car","car","child car",,,
"A40",219,"look","car truck",,"car","child car",,"car",
"A40",220,"here it comes","car truck","car","car","child car",,"car",
"A40",221,"here it comes","car truck","car","car","child car",,"car",
"A40",222,"oooo","car truck",,"car","child car",,"car","car"
"A40",223,"oooo","car truck",,"car","child car",,"car","car"
"A40",224,"oh","car truck",,"car","child car",,,
"A40",225,"red car","car truck","car","car","child car",,"car","car"
"A40",226,"theres a red car","car truck","car","child","child car",,"car","car"
"A40",227,"look at that red car","car truck","car","child","child car",,"car","car"
"A40",228,"are you gonna eat that up","car truck","car","child","child",,"car","car"
"A40",229,"is that something you can put in your mouth","car truck","car","child","child",,,"car"
"A40",230,"yeah youre gonna eat that up","car truck","car","child","child",,,"car"
"A40",231,"yeah","car truck",,"child","child",,,"car"
"A40",232,"anything you can put in your mouth huh","car truck",,"child","child",,"car","car"
"A40",233,"yes","car truck",,"child","child",,,"car"
"A40",234,"anything you can put in your mouth","car truck",,"child","child",,,"car"
"A40",235,"yeah","car truck",,"child","child",,,"car"
"A40",236,"look","car truck",,"child","child",,,"car"
"A40",237,"look","car truck",,"car","child",,,"car"
"A40",238,"shall we see","car truck",,"car","child car",,,"car"
"A40",239,"whoom","car truck",,"car","child car",,,
"A40",240,"vroom","car truck",,"car","child car",,,
"A40",241,"vroom","car truck",,"car","child car",,,
"A40",242,"what about this","car truck","truck","truck","child truck",,"truck",
"A40",243,"here comes the truck","car truck","truck","truck","child truck",,"truck",
"A40",244,"here comes the green truck","car truck","truck","truck","child truck",,"truck",
"A40",245,"here it goes","car truck","truck","truck","child truck",,"truck",
"A40",246,"here it goes","car truck","truck","truck","child truck",,"truck","truck"
"A40",247,"green truck","car truck","truck","truck","child",,"truck","truck"
"A40",248,"here try this","car truck",,"truck","child",,"truck",
"A40",249,"lets sit up","car truck",,"truck","child",,"truck",
"A40",250,"see if you like that better","car truck",,"truck",,,"truck",
"A40",251,"youve got the bribe on tape","car truck",,,"child",,"truck","truck"
"A40",252,"whats this","car truck","truck","truck",,,,
"A40",253,"whats this","car truck","truck","truck","truck",,"truck",
"A40",254,"look at the green truck","car truck","truck","truck","truck",,"car","car"
"A40",255,"ooo car","car truck","car","car",,,"car","car"
"A40",256,"does the car go fast","car truck","car","car",,,,"car"
"A40",257,"does the car go fast","car truck","car","car",,,"car","car"
"A40",258,"does the car go fast","car truck","car","car",,,,"car"
"A40",259,"huh","car truck",,"car",,,,"car"
"A40",260,"does the car go fast","car truck","car","child","truck",,"truck","car"
"A40",261,"is that a big truck","car truck","truck","child",,,,
"A40",262,"is that a big truck","car truck","truck","truck",,,,
"A40",263,"look at the wheels","car truck","truck","truck","truck",,"truck","car"
"A40",264,"look at the wheels","car truck","truck","truck","truck",,"car","car"
"A40",265,"oh","car truck",,"car","car",,,
"A40",266,"look at that","car truck","car","car","car",,"car",
"A40",267,"look at the red","car truck",,"car",,,"car",
"A40",268,"look at the red car","car truck","car","child",,,"car",
"A40",269,"vroom","car truck",,"car","car",,"car",
"A40",270,"vroom","car truck",,"car","car",,"car",
"A40",271,"vroom","car truck",,"car","car",,"car",
"A40",272,"there it goes","car truck","car","child","car",,"car",
"A40",273,"there it goes","car truck","car","child",,,"car",
"A40",274,"zekes turn","car truck",,"child",,,"car",
